draught,speed,beaufort,consumption,imo
9.5,11.4,1.0,29.764152034236496,123456
9.5,11.4,2.0,30.28747210406749,123456
9.5,11.4,3.0,31.488578246689542,123456
9.5,11.4,4.0,31.390743888907593,123456
9.5,11.4,5.0,36.109430308668834,123456
9.5,11.4,6.0,45.06676063449877,123456
9.5,11.5,0.0,29.9858066009798,123456
9.5,11.5,1.0,30.17643881236379,123456
9.5,11.5,2.0,30.705637948498577,123456
9.5,11.5,3.0,29.317293879013018,123456
9.5,11.5,4.0,31.837317275206033,123456
9.5,11.5,5.0,36.58408984615209,123456
9.5,11.5,6.0,45.65975271178099,123456
9.5,11.6,0.0,30.444624096349855,123456
9.5,11.6,1.0,30.637765774769598,123456
9.5,11.6,2.0,31.17264270852452,123456
9.5,11.6,3.0,29.79435084231634,123456
9.5,11.6,4.0,32.33113250797344,123456
9.5,11.6,5.0,37.15097686582282,123456
9.5,11.6,6.0,46.302805823248974,123456
9.5,11.7,0.0,30.90185306413523,123456
9.5,11.7,1.0,31.097508189802234,123456
9.5,11.7,2.0,29.590734426203053,123456
9.5,11.7,3.0,30.26978201371711,123456
9.5,11.7,4.0,32.82319331841459,123456
9.5,11.7,5.0,37.71940110886811,123456
9.5,11.7,6.0,46.945488889862325,123456
9.5,11.8,0.0,31.357493491972484,123456
9.5,11.8,1.0,31.55566577008465,123456
9.5,11.8,2.0,29.5018894793105,123456
9.5,11.8,3.0,30.74358577243597,123456
9.5,11.8,4.0,33.31349704584237,123456
9.5,11.8,5.0,38.287553084600326,123456
9.5,11.8,6.0,47.587800361561605,123456
9.5,11.9,0.0,29.21154536749811,123456
9.5,11.9,1.0,29.412238228222698,123456
9.5,11.9,2.0,29.964129815112244,123456
9.5,11.9,3.0,31.215760497199273,123456
9.5,11.9,4.0,33.802041028375854,123456
9.5,11.9,5.0,38.855431764950104,123456
9.5,11.9,6.0,48.22973868727452,123456
9.5,12.0,0.0,29.664581409296925,123456
9.5,12.0,1.0,29.867797100052663,123456
9.5,12.0,2.0,30.42534965971645,123456
9.5,12.0,3.0,31.68686819916104,123456
9.5,12.0,4.0,34.28937430676344,123456
9.5,12.0,5.0,39.42362395230469,123456
9.5,12.0,6.0,48.87187970563109,123456
9.5,12.1,0.0,30.170492338693926,123456
9.5,12.1,1.0,30.376145674306894,123456
9.5,12.1,2.0,30.93911245295225,123456
9.5,12.1,3.0,32.20992742075578,123456
9.5,12.1,4.0,34.82737576993181,123456
9.5,12.1,5.0,40.047590546309024,123456
9.5,12.1,6.0,49.56868848431509,123456
9.5,12.2,0.0,30.674402001678555,123456
9.5,12.2,1.0,30.88249275859561,123456
9.5,12.2,2.0,31.450861560978627,123456
9.5,12.2,3.0,32.73091780013255,123456
9.5,12.2,4.0,35.36315110907421,123456
9.5,12.2,5.0,40.67115476977648,123456
9.5,12.2,6.0,50.26497537242627,123456
9.5,12.3,0.0,31.176310384374986,123456
9.5,12.3,1.0,31.386838030550116,123456
9.5,12.3,2.0,31.9605960456222,123456
9.5,12.3,3.0,33.24983752624839,123456
9.5,12.3,4.0,35.89669736567346,123456
9.5,12.3,5.0,41.29431548941033,123456
9.5,12.3,6.0,50.96073867993308,123456
9.5,12.4,0.0,31.67621747290733,123456
9.5,12.4,1.0,31.889181167784614,123456
9.5,12.4,2.0,32.46831496856932,123456
9.5,12.4,3.0,33.76668478756607,123456
9.5,12.4,4.0,36.4280115800185,123456
9.5,12.4,5.0,41.91707157132495,123456
9.5,12.4,6.0,51.655976715791105,123456
9.5,12.5,0.0,32.17476194077665,123456
9.5,12.5,1.0,32.390159418587,123456
9.5,12.5,2.0,32.97465192196774,123456
9.5,12.5,3.0,34.28208544906983,123456
9.5,12.5,4.0,36.99092004129816,123456
9.5,12.5,5.0,42.54008672491999,123456
9.5,12.5,6.0,52.40369438260838,123456
9.5,12.6,0.0,32.72955360165877,123456
9.5,12.6,1.0,32.94727950598964,123456
9.5,12.6,2.0,33.53683379371211,123456
9.5,12.6,3.0,34.852637424077734,123456
9.5,12.6,4.0,37.63104282469356,123456
9.5,12.6,5.0,43.223518061556135,123456
9.5,12.6,6.0,53.23838270695021,123456
9.5,12.7,0.0,33.28183888207733,123456
9.5,12.7,1.0,33.501888236045424,123456
9.5,12.7,2.0,34.096481492023756,123456
9.5,12.7,3.0,35.42058145815469,123456
9.5,12.7,4.0,38.27064058957574,123456
9.5,12.7,5.0,43.90638969976849,123456
9.5,12.7,6.0,54.07500336636783,123456
9.5,12.8,0.0,33.83161776650477,123456
9.5,12.8,1.0,34.05398524817806,123456
9.5,12.8,2.0,34.653593968746044,123456
9.5,12.8,3.0,35.985915532692665,123456
9.5,12.8,4.0,38.90971250904614,123456
9.5,12.8,5.0,44.588700390966395,123456
9.5,12.8,6.0,54.91355879113577,123456
9.5,12.9,0.0,34.378890239413515,123456
9.5,12.9,1.0,34.603570181794154,123456
9.5,12.9,2.0,35.20817017558205,123456
9.5,12.9,3.0,36.5486376285893,123456
9.5,12.9,4.0,39.54825775590543,123456
9.5,12.9,5.0,45.270448885970346,123456
9.5,12.9,6.0,55.754051412864534,123456
9.5,13.0,0.0,34.924360309833,123456
9.5,13.0,1.0,35.151345343025845,123456
9.5,13.0,2.0,35.76090807140756,123456
9.5,13.0,3.0,37.15717141023276,123456
9.5,13.0,4.0,40.18702858752328,123456
9.5,13.0,5.0,45.952378863432685,123456
9.5,13.0,6.0,56.59730348130596,123456
9.5,13.1,0.0,35.52899585597599,123456
9.5,13.1,1.0,35.75815826932938,123456
9.5,13.1,2.0,36.37233175644749,123456
9.5,13.1,3.0,37.83683356780176,123456
9.5,13.1,4.0,40.891486464909704,123456
9.5,13.1,5.0,46.69923502006631,123456
9.5,13.1,6.0,57.51480813307121,123456
9.5,13.2,0.0,36.13051317248753,123456
9.5,13.2,1.0,36.36184265032774,123456
9.5,13.2,2.0,37.01598720833927,123456
9.5,13.2,3.0,38.51579070721208,123456
9.5,13.2,4.0,41.59524689804111,123456
9.5,13.2,5.0,47.445344226434166,123456
9.5,13.2,6.0,58.43452464248109,123456
9.5,13.3,0.0,36.74055790187036,123456
9.5,13.3,1.0,36.99606050846266,123456
9.5,13.3,2.0,37.68011114832181,123456
9.5,13.3,3.0,39.194042263434135,123456
9.5,13.3,4.0,42.29830897146457,123456
9.5,13.3,5.0,48.19070510917403,123456
9.5,13.4,0.0,37.392770663362505,123456
9.5,13.4,1.0,37.65166783119949,123456
9.5,13.4,2.0,38.34349933332827,123456
9.5,13.4,3.0,39.87158767131376,123456
9.5,13.4,4.0,43.000671769426404,123456
9.5,13.4,5.0,48.93531629433472,123456
9.5,13.5,0.0,38.04504525734855,123456
9.5,13.5,1.0,38.30735421346305,123456
9.5,13.5,2.0,39.006996215819335,123456
9.5,13.5,3.0,40.549268685083774,123456
9.5,13.5,4.0,43.70317171028545,123456
9.5,13.5,5.0,49.680004212386756,123456
9.5,13.6,0.0,38.76815433369156,123456
9.5,13.6,1.0,39.03385723338994,123456
9.5,13.6,2.0,39.74124598820302,123456
9.5,13.6,3.0,41.29752377888384,123456
9.5,13.6,4.0,44.47582549122353,123456
9.5,13.6,5.0,50.493980120143625,123456
9.5,13.7,0.0,39.490294098315594,123456
9.5,13.7,1.0,39.75940736976291,123456
9.5,13.7,2.0,40.474570868770286,123456
9.5,13.7,3.0,42.04487839333427,123456
9.5,13.7,4.0,45.24757674156591,123456
9.5,13.7,5.0,51.30698787000481,123456
9.5,13.8,0.0,40.21146454637271,123456
9.5,13.8,1.0,40.48400451009376,123456
9.5,13.8,2.0,41.20697053117292,123456
9.5,13.8,3.0,42.79133190241432,123456
9.5,13.8,4.0,46.018424450533075,123456
9.5,13.8,5.0,52.14723780774524,123456
9.5,13.9,0.0,40.93166567301497,123456
9.5,13.9,1.0,41.207648541889924,123456
9.5,13.9,2.0,41.93844464902734,123456
9.5,13.9,3.0,43.536883679978686,123456
9.5,13.9,4.0,46.788367607044755,123456
9.5,13.9,5.0,53.043705668078005,123456
9.5,14.0,0.0,41.6518321071136,123456
9.5,14.0,1.0,41.931273495575425,123456
9.5,14.0,2.0,42.669925740256225,123456
9.5,14.0,3.0,44.28246310289614,123456
9.5,14.0,4.0,47.558329404065276,123456
9.5,14.0,5.0,53.943238646114864,123456
9.5,14.1,0.0,42.44725747418767,123456
9.5,14.1,1.0,42.730132724997766,123456
9.5,14.1,2.0,43.476560866937724,123456
9.5,14.1,3.0,45.102985291721964,123456
9.5,14.1,4.0,48.40275241942001,123456
9.5,14.1,5.0,54.92786347283645,123456
9.5,14.2,0.0,43.24149359891215,123456
9.5,14.2,1.0,43.52781747361337,123456
9.5,14.2,2.0,44.2820458305972,123456
9.5,14.2,3.0,45.92237543347901,123456
9.5,14.2,4.0,49.2460308519095,123456
9.5,14.2,5.0,55.91487514306874,123456
9.5,14.3,0.0,44.034540475917844,123456
9.5,14.3,1.0,44.32432761688141,123456
9.5,14.3,2.0,45.08638027022118,123456
9.5,14.3,3.0,46.740632836797836,123456
9.5,14.3,4.0,50.0881635886554,123456
9.5,14.3,5.0,56.90427583502181,123456
9.5,14.4,0.0,44.82639809983552,123456
9.5,14.4,1.0,45.11966303025671,123456
9.5,14.4,2.0,45.889563824760806,123456
9.5,14.4,3.0,47.55775681018455,123456
9.5,14.4,4.0,50.92914951647863,123456
9.5,14.4,5.0,57.89606772768242,123456
9.5,14.5,0.0,45.618091919396846,123456
9.5,14.5,1.0,45.91484846277061,123456
9.5,14.5,2.0,46.692619483661446,123456
9.5,14.5,3.0,48.374766710748446,123456
9.5,14.5,4.0,51.77000087352274,123456
9.5,14.6,0.0,46.489299188839986,123456
9.5,14.6,1.0,46.789515242724924,123456
9.5,14.6,2.0,47.57505836370187,123456
9.5,14.6,3.0,49.270913717695464,123456
9.5,14.6,4.0,52.777390117702446,123456
9.5,14.7,0.0,47.35905772338556,123456
9.5,14.7,1.0,47.66274620813055,123456
9.5,14.7,2.0,48.45608170473318,123456
9.5,14.7,3.0,50.1656564211154,123456
9.5,14.7,4.0,53.79479031419159,123456
9.5,14.8,0.0,48.22736751710809,123456
9.5,14.8,1.0,48.53454122158412,123456
9.5,14.8,2.0,49.33568910875484,123456
9.5,14.8,3.0,51.05899405993282,123456
9.5,14.8,4.0,54.81462442276084,123456
9.5,14.9,0.0,49.094228564081995,123456
9.5,14.9,1.0,49.404900145677885,123456
9.5,14.9,2.0,50.213880177730914,123456
9.5,14.9,3.0,51.961828067740406,123456
9.5,14.9,4.0,55.836894055364255,123456
9.5,15.0,0.0,49.96075920536941,123456
9.5,15.0,1.0,50.27494050840118,123456
9.5,15.0,2.0,51.09177040500876,123456
9.5,15.0,3.0,52.94680911850531,123456
9.5,15.0,4.0,56.8628418137882,123456
9.5,15.1,0.0,50.910867950769074,123456
9.5,15.1,1.0,51.22851876737804,123456
9.5,15.1,2.0,52.07448647394805,123456
9.5,15.1,3.0,54.02795910399519,123456
9.5,15.1,4.0,57.9859667610562,123456
9.5,15.2,0.0,51.86073990017389,123456
9.5,15.2,1.0,52.214915696737705,123456
9.5,15.2,2.0,53.13514851027053,123456
9.5,15.2,3.0,55.11173354816007,123456
9.5,15.3,0.0,52.906153147014706,123456
9.5,15.3,1.0,53.2656409764288,123456
9.5,15.3,2.0,54.19827568078067,123456
9.5,15.3,3.0,56.19813355259624,123456
9.5,15.4,0.0,53.953881066907904,123456
9.5,15.4,1.0,54.31872968627258,123456
9.5,15.4,2.0,55.26386856236125,123456
9.5,15.4,3.0,57.28716021906412,123456
9.5,15.5,0.0,55.00527685741809,123456
9.5,15.5,1.0,55.37553626303597,123456
9.5,15.5,2.0,56.33328467783602,123456
9.5,15.5,3.0,58.38017736574415,123456
9.5,15.6,0.0,56.15892300710876,123456
9.5,15.6,1.0,56.53472058167949,123456
9.5,15.6,2.0,57.50538338106691,123456
9.5,15.7,0.0,57.31535000966671,123456
9.5,15.7,1.0,57.69673705387655,123456
9.5,15.8,0.0,58.4745578745146,123456
10.0,7.0,0.0,17.264743802147777,123456
10.0,7.0,1.0,17.345018704517194,123456
10.0,7.0,2.0,17.606709033594374,123456
10.0,7.0,3.0,18.295444896999378,123456
10.0,7.0,4.0,19.85288321261376,123456
10.0,7.0,5.0,22.95028953526328,123456
10.0,7.0,6.0,28.403453960983946,123456
10.0,7.1,0.0,17.466559090135753,123456
10.0,7.1,1.0,17.548880104827767,123456
10.0,7.1,2.0,17.8159204287765,123456
10.0,7.1,3.0,18.516176554118314,123456
10.0,7.1,4.0,20.09662123766313,123456
10.0,7.1,5.0,23.236232987875272,123456
10.0,7.1,6.0,28.75779428698496,123456
10.0,7.2,0.0,17.66812274745711,123456
10.0,7.2,1.0,17.75251263737629,123456
10.0,7.2,2.0,18.02494315955694,123456
10.0,7.2,3.0,18.736759199131452,123456
10.0,7.2,4.0,20.340220286337896,123456
10.0,7.2,5.0,23.52196187927835,123456
10.0,7.2,6.0,29.111625713404678,123456
10.0,7.3,0.0,17.869434769303,123456
10.0,7.3,1.0,17.95591618996314,123456
10.0,7.3,2.0,18.233776895232822,123456
10.0,7.3,3.0,18.957192174158514,123456
10.0,7.3,4.0,20.583679217981594,123456
10.0,7.3,5.0,23.80747429774882,123456
10.0,7.3,6.0,29.46494496135078,123456
10.0,7.4,0.0,18.07049515086451,123456
10.0,7.4,1.0,18.159090650372455,123456
10.0,7.4,2.0,18.4424213049678,123456
10.0,7.4,3.0,19.17747482084921,123456
10.0,7.4,4.0,20.82699689080242,123456
10.0,7.4,5.0,24.09276832933938,123456
10.0,7.4,6.0,29.817748748067103,123456
10.0,7.5,0.0,18.271385431713544,123456
10.0,7.5,1.0,18.36211740427533,123456
10.0,7.5,2.0,18.650957407559606,123456
10.0,7.5,3.0,19.39768744592358,123456
10.0,7.5,4.0,21.070252260114383,123456
10.0,7.5,5.0,24.37512302390565,123456
10.0,7.5,6.0,30.170108560147533,123456
10.0,7.6,0.0,18.484511070044107,123456
10.0,7.6,1.0,18.577394541171493,123456
10.0,7.6,2.0,18.87176003518968,123456
10.0,7.6,3.0,19.63014500395195,123456
10.0,7.6,4.0,21.325625616272905,123456
10.0,7.6,5.0,24.665913383027885,123456
10.0,7.6,6.0,30.533380181265187,123456
10.0,7.7,0.0,18.697352336762403,123456
10.0,7.7,1.0,18.792409167798166,123456
10.0,7.7,2.0,19.092338314693066,123456
10.0,7.7,3.0,19.862414190667653,123456
10.0,7.7,4.0,21.580814107251285,123456
10.0,7.7,5.0,24.956204078366895,123456
10.0,7.7,6.0,30.896064043999267,123456
10.0,7.8,0.0,18.90990922675782,123456
10.0,7.8,1.0,19.007161164913306,123456
10.0,7.8,2.0,19.312691894744567,123456
10.0,7.8,3.0,20.0944943083897,123456
10.0,7.8,4.0,21.835816528511938,123456
10.0,7.8,5.0,25.245992370470134,123456
10.0,7.8,6.0,31.258156742206822,123456
10.0,7.9,0.0,19.122181734919753,123456
10.0,7.9,1.0,19.221650413258672,123456
10.0,7.9,2.0,19.532820423885557,123456
10.0,7.9,3.0,20.326384658967108,123456
10.0,7.9,4.0,22.09063167438201,123456
10.0,7.9,5.0,25.535275516845864,123456
10.0,7.9,6.0,29.908427878928308,123456
10.0,8.0,0.0,19.33429343130186,123456
10.0,8.0,1.0,19.43600028869922,123456
10.0,8.0,2.0,19.7528467960296,123456
10.0,8.0,3.0,20.558207152477564,123456
10.0,8.0,4.0,22.345379521664256,123456
10.0,8.0,5.0,25.824166237754866,123456
10.0,8.0,6.0,29.380667509633735,123456
10.0,8.1,0.0,19.56385164159633,123456
10.0,8.1,1.0,19.66780630898915,123456
10.0,8.1,2.0,19.990329969632597,123456
10.0,8.1,3.0,20.80742803578127,123456
10.0,8.1,4.0,22.61731946742881,123456
10.0,8.1,5.0,26.129087520042006,123456
10.0,8.1,6.0,29.757197891758242,123456
10.0,8.2,0.0,19.793075200849657,123456
10.0,8.2,1.0,19.89929841574257,123456
10.0,8.2,2.0,20.22753481305074,123456
10.0,8.2,3.0,21.05640183473628,123456
10.0,8.2,4.0,22.889007317897587,123456
10.0,8.2,5.0,26.43339640839192,123456
10.0,8.2,6.0,30.133030150788137,123456
10.0,8.3,0.0,20.02196410351975,123456
10.0,8.3,1.0,20.130476479679665,123456
10.0,8.3,2.0,20.464460945749913,123456
10.0,8.3,3.0,21.30512779574597,123456
10.0,8.3,4.0,23.160441779606593,123456
10.0,8.3,5.0,26.737089988915017,123456
10.0,8.3,6.0,30.50816070688703,123456
10.0,8.4,0.0,20.25051834406447,123456
10.0,8.4,1.0,20.36134037150437,123456
10.0,8.4,2.0,20.701107987062496,123456
10.0,8.4,3.0,21.55360516474368,123456
10.0,8.4,4.0,23.431621557956504,123456
10.0,8.4,5.0,27.0401653446825,123456
10.0,8.4,6.0,30.882585976354637,123456
10.0,8.5,0.0,20.478907467273824,123456
10.0,8.5,1.0,20.592059388272176,123456
10.0,8.5,2.0,20.937644603384282,123456
10.0,8.5,3.0,21.802001282285367,123456
10.0,8.5,4.0,23.702711339431367,123456
10.0,8.5,5.0,27.34328007605503,123456
10.0,8.5,6.0,31.256455595312538,123456
10.0,8.6,0.0,20.729845138184345,123456
10.0,8.6,1.0,20.8453300591695,123456
10.0,8.6,2.0,21.19671523547649,123456
10.0,8.6,3.0,22.07283045853282,123456
10.0,8.6,4.0,23.995937426971444,123456
10.0,8.6,5.0,27.674499514846026,123456
10.0,8.6,6.0,31.650260489833318,123456
10.0,8.7,0.0,20.980376665610528,123456
10.0,8.7,1.0,21.09821394453936,123456
10.0,8.7,2.0,21.455431483795106,123456
10.0,8.7,3.0,22.343330622536115,123456
10.0,8.7,4.0,24.287815622358927,123456
10.0,8.7,5.0,28.00524315599582,123456
10.0,8.7,6.0,32.04322113769173,123456
10.0,8.8,0.0,21.23050204344903,123456
10.0,8.8,1.0,21.350710902068755,123456
10.0,8.8,2.0,21.713792930010392,123456
10.0,8.8,3.0,22.613500948668023,123456
10.0,8.8,4.0,24.574382215152397,123456
10.0,8.8,5.0,28.33550868111601,123456
10.0,8.8,6.0,32.43533373891517,123456
10.0,8.9,0.0,21.480221265596455,123456
10.0,8.9,1.0,21.602820789428428,123456
10.0,8.9,2.0,21.97179915565915,123456
10.0,8.9,3.0,22.883340610831258,123456
10.0,8.9,4.0,24.86038262541267,123456
10.0,8.9,5.0,28.665293769571498,123456
10.0,8.9,6.0,32.82659448966713,123456
10.0,9.0,0.0,21.729753575064137,123456
10.0,9.0,1.0,21.854762533372227,123456
10.0,9.0,2.0,22.229668270483046,123456
10.0,9.0,3.0,23.15306597315351,123456
10.0,9.0,4.0,25.14602438582321,123456
10.0,9.0,5.0,28.99480347108807,123456
10.0,9.0,6.0,33.21719618476367,123456
10.0,9.1,0.0,22.00680923390079,123456
10.0,9.1,1.0,22.13422297530519,123456
10.0,9.1,2.0,22.515017139415605,123456
10.0,9.1,3.0,23.450121592768078,123456
10.0,9.1,4.0,25.457745726700438,123456
10.0,9.1,5.0,29.350222867264215,123456
10.0,9.1,6.0,33.63194239844661,123456
10.0,9.2,0.0,22.28336126426217,123456
10.0,9.2,1.0,22.413197478029183,123456
10.0,9.2,2.0,22.799908621255717,123456
10.0,9.2,3.0,23.746738091351666,123456
10.0,9.2,4.0,25.768736737275773,123456
10.0,9.2,5.0,29.705019239608752,123456
10.0,9.2,6.0,34.04565711364321,123456
10.0,9.3,0.0,22.55940965935391,123456
10.0,9.3,1.0,22.69168588320261,123456
10.0,9.3,2.0,23.084342251291385,123456
10.0,9.3,3.0,24.042914555131468,123456
10.0,9.3,4.0,26.078995303874805,123456
10.0,9.3,5.0,30.059190069956458,123456
10.0,9.3,6.0,34.45833626380185,123456
10.0,9.4,0.0,22.834954412381585,123456
10.0,9.4,1.0,22.9696880324676,123456
10.0,9.4,2.0,23.368317564677152,123456
10.0,9.4,3.0,24.336645993541026,123456
10.0,9.4,4.0,26.388519311271338,123456
10.0,9.4,5.0,30.412732837895405,123456
10.0,9.4,6.0,34.86997577850703,123456
10.0,9.5,0.0,23.110267912716132,123456
10.0,9.5,1.0,23.24747591359433,123456
10.0,9.5,2.0,23.65210550391913,123456
10.0,9.5,3.0,24.626138627819323,123456
10.0,9.5,4.0,26.697565230130515,123456
10.0,9.5,5.0,30.765901591577595,123456
10.0,9.5,6.0,35.280813855003004,123456
10.0,9.6,0.0,23.417929488992073,123456
10.0,9.6,1.0,23.557598124932582,123456
10.0,9.6,2.0,23.9681643126374,123456
10.0,9.6,3.0,24.9467689844479,123456
10.0,9.6,4.0,27.037016141956727,123456
10.0,9.6,5.0,31.149353378932958,123456
10.0,9.6,6.0,35.719772716203444,123456
10.0,9.7,0.0,23.724958074714976,123456
10.0,9.7,1.0,23.86710304371752,123456
10.0,9.7,2.0,24.28273038081818,123456
10.0,9.7,3.0,25.266543103017348,123456
10.0,9.7,4.0,27.37682451246613,123456
10.0,9.7,5.0,31.53199399220199,123456
10.0,9.7,6.0,36.157465212978785,123456
10.0,9.8,0.0,24.031353662269687,123456
10.0,9.8,1.0,24.17599049258355,123456
10.0,9.8,2.0,24.591172484827133,123456
10.0,9.8,3.0,25.585459592091155,123456
10.0,9.8,4.0,27.722832548168256,123456
10.0,9.8,5.0,29.31382067802851,123456
10.0,9.8,6.0,36.593886965755594,123456
10.0,9.9,0.0,24.33514307067486,123456
10.0,9.9,1.0,24.479294309293238,123456
10.0,9.9,2.0,24.898770920578322,123456
10.0,9.9,3.0,25.903517059590364,123456
10.0,9.9,4.0,28.06820012232854,123456
10.0,9.9,5.0,29.694830680809602,123456
10.0,9.9,6.0,37.06905351020804,123456
10.0,10.0,0.0,24.634324680076553,123456
10.0,10.0,1.0,24.78082538330667,123456
10.0,10.0,2.0,25.2058449503183,123456
10.0,10.0,3.0,26.221030872144013,123456
10.0,10.0,4.0,28.413243839759517,123456
10.0,10.0,5.0,30.075329442405717,123456
10.0,10.0,6.0,37.54544217202561,123456
10.0,10.1,0.0,24.96944754662112,123456
10.0,10.1,1.0,25.11825408346705,123456
10.0,10.1,2.0,25.54867131504823,123456
10.0,10.1,3.0,26.573906515000317,123456
10.0,10.1,4.0,28.794073451850664,123456
10.0,10.1,5.0,30.490259665704926,123456
10.0,10.1,6.0,38.05833851885721,123456
10.0,10.2,0.0,25.30347484265986,123456
10.0,10.2,1.0,25.454595015022228,123456
10.0,10.2,2.0,25.890414935692796,123456
10.0,10.2,3.0,26.925671985906696,123456
10.0,10.2,4.0,29.174060654841206,123456
10.0,10.2,5.0,30.904142166946873,123456
10.0,10.2,6.0,38.57116561973559,123456
10.0,10.3,0.0,25.636406556485227,123456
10.0,10.3,1.0,25.78984790545504,123456
10.0,10.3,2.0,26.23107501509098,123456
10.0,10.3,3.0,27.27632572889877,123456
10.0,10.3,4.0,29.55320352941441,123456
10.0,10.3,5.0,31.3169739221703,123456
10.0,10.3,6.0,39.08392228111174,123456
10.0,10.4,0.0,25.968242676389607,123456
10.0,10.4,1.0,26.124012482226078,123456
10.0,10.4,2.0,26.570650755899322,123456
10.0,10.4,3.0,27.63341117838619,123456
10.0,10.4,4.0,29.9315001551064,123456
10.0,10.4,5.0,31.72875190516723,123456
10.0,10.4,6.0,39.596607308463525,123456
10.0,10.5,0.0,26.2993609028018,123456
10.0,10.5,1.0,26.457465583676544,123456
10.0,10.5,2.0,26.909516747141225,123456
10.0,10.5,3.0,27.99121018829659,123456
10.0,10.5,4.0,30.309323167960528,123456
10.0,10.5,5.0,32.13983487804509,123456
10.0,10.5,6.0,40.10959772812893,123456
10.0,10.6,0.0,26.670495702650612,123456
10.0,10.6,1.0,26.83087512130838,123456
10.0,10.6,2.0,27.288150773641632,123456
10.0,10.6,3.0,28.38973505605162,123456
10.0,10.6,4.0,30.72708671810082,123456
10.0,10.6,5.0,32.58923897154622,123456
10.0,10.6,6.0,40.663788418287794,123456
10.0,10.7,0.0,27.040240812835002,123456
10.0,10.7,1.0,27.202899030660767,123456
10.0,10.7,2.0,27.673942722112052,123456
10.0,10.7,3.0,28.787242491684758,123456
10.0,10.7,4.0,31.143749695115176,123456
10.0,10.7,5.0,33.03730180716461,123456
10.0,10.7,6.0,41.2178207014913,123456
10.0,10.8,0.0,27.410715759217453,123456
10.0,10.8,1.0,27.57976255871533,123456
10.0,10.8,2.0,28.05955737493351,123456
10.0,10.8,3.0,29.18373120707976,123456
10.0,10.8,4.0,31.559309963313545,123456
10.0,10.8,5.0,33.48402005491978,123456
10.0,10.8,6.0,41.77169328196075,123456
10.0,10.9,0.0,27.78692611067612,123456
10.0,10.9,1.0,27.958498147340002,123456
10.0,10.9,2.0,28.444165754015025,123456
10.0,10.9,3.0,29.579199913645475,123456
10.0,10.9,4.0,29.373765385858732,123456
10.0,10.9,5.0,33.92939038258455,123456
10.0,10.9,6.0,42.32540486294435,123456
10.0,11.0,0.0,28.16255608111745,123456
10.0,11.0,1.0,28.336662458448977,123456
10.0,11.0,2.0,28.828211626779357,123456
10.0,11.0,3.0,29.974087969273405,123456
10.0,11.0,4.0,29.78754639591418,123456
10.0,11.0,5.0,34.373826249439375,123456
10.0,11.0,6.0,42.87939567833489,123456
10.0,11.1,0.0,28.58356991179261,123456
10.0,11.1,1.0,28.7601596323615,123456
10.0,11.1,2.0,29.257429658119122,123456
10.0,11.1,3.0,30.413733934948766,123456
10.0,11.1,4.0,30.24514769102511,123456
10.0,11.1,5.0,34.86017550154856,123456
10.0,11.1,6.0,43.479191464006824,123456
10.0,11.2,0.0,29.003282614199108,123456
10.0,11.2,1.0,29.18236281004836,123456
10.0,11.2,2.0,29.685358135558346,123456
10.0,11.2,3.0,30.85206482160161,123456
10.0,11.2,4.0,30.701327901532732,123456
10.0,11.2,5.0,35.34482326552459,123456
10.0,11.2,6.0,44.07872110227747,123456
10.0,11.3,0.0,29.421694177368224,123456
10.0,11.3,1.0,29.603271736482817,123456
10.0,11.3,2.0,30.111996315358226,123456
10.0,11.3,3.0,31.289079186928248,123456
10.0,11.3,4.0,31.156084650068685,123456
10.0,11.3,5.0,35.82776586995367,123456
10.0,11.3,6.0,44.67798318344162,123456
10.0,11.4,0.0,29.838804590331186,123456
10.0,11.4,1.0,30.022886156621695,123456
10.0,11.4,2.0,30.537343453645107,123456
10.0,11.4,3.0,29.124775588150023,123456
10.0,11.4,4.0,31.60941555811743,123456
10.0,11.4,5.0,36.3089996411753,123456
10.0,11.4,6.0,45.27697629682095,123456
10.0,11.5,0.0,30.255122846666687,123456
10.0,11.5,1.0,30.441714101799334,123456
10.0,11.5,2.0,30.961905085311436,123456
10.0,11.5,3.0,29.55965420808098,123456
10.0,11.5,4.0,32.061810010066864,123456
10.0,11.5,5.0,36.80626606097204,123456
10.0,11.5,6.0,45.87620723986749,123456
10.0,11.6,0.0,30.720691014066873,123456
10.0,11.6,1.0,30.90972532974888,123456
10.0,11.6,2.0,31.43544952222122,123456
10.0,11.6,3.0,30.043018000798405,123456
10.0,11.6,4.0,32.56158657728835,123456
10.0,11.6,5.0,37.38174763749033,123456
10.0,11.6,6.0,46.525748957582294,123456
10.0,11.7,0.0,31.184616735003623,123456
10.0,11.7,1.0,31.376097589889028,123456
10.0,11.7,2.0,29.30735118063722,123456
10.0,11.7,3.0,30.524698760001296,123456
10.0,11.7,4.0,33.05954849585694,123456
10.0,11.7,5.0,37.95693654660016,123456
10.0,11.7,6.0,47.17489544975962,123456
10.0,11.8,0.0,29.438133302016467,123456
10.0,11.8,1.0,29.240830595866,123456
10.0,11.8,2.0,29.77760922657916,123456
10.0,11.8,3.0,31.004694872916442,123456
10.0,11.8,4.0,33.55569312142091,123456
10.0,11.8,5.0,38.531831768727926,123456
10.0,11.8,6.0,47.8236451810709,123456
10.0,11.9,0.0,29.507540788196792,123456
10.0,11.9,1.0,29.703924061309596,123456
10.0,11.9,2.0,30.246222825931945,123456
10.0,11.9,3.0,31.483004726295725,123456
